# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786705335190,CHARGE,Charging problem ended
1786705338274,GEAR,Estimated gear 3 → 2
1786705338274,CHARGE,Charging problem began (ALT WEAK)
1786705339058,GEAR,Estimated gear 2 → 1
1786705340912,GEAR,Estimated gear 1 → 2
1786705348213,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705353508,GEAR,Estimated gear 2 → 4
1786705353509,CHARGE,Charging problem ended
1786705354460,GEAR,Estimated gear 4 → 3
1786705354461,CHARGE,Charging problem began (ALT WEAK)
1786705356877,CHARGE,Charging problem ended
1786705361467,GEAR,Estimated gear 3 → 2
1786705361467,CHARGE,Charging problem began (ALT WEAK)
1786705365121,GEAR,Estimated gear 2 → 3
1786705365121,CHARGE,Charging problem ended
1786705367103,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705368380,GEAR,Estimated gear 3 → 2
1786705369537,ZONE,stft WARN → GOOD (NORMAL)
1786705371959,CHARGE,Charging problem began (ALT WEAK)
1786705373059,GEAR,Estimated gear 2 → 1
1786705374258,GEAR,Estimated gear 1 → 2
1786705375611,CHARGE,Charging problem ended
1786705376823,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705377934,GEAR,Estimated gear 2 → 1
1786705380143,ZONE,stft WARN → GOOD (NORMAL)
1786705380143,CHARGE,Charging problem began (ALT WEAK)
1786705383846,CHARGE,Charging problem ended
1786705387962,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705390167,ZONE,stft WARN → GOOD (NORMAL)
1786705393410,CHARGE,Charging problem began (ALT WEAK)
1786705396681,CHARGE,Charging problem ended
1786705409412,CHARGE,Charging problem began (ALT WEAK)
1786705414799,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705418471,ZONE,stft WARN → GOOD (NORMAL)
1786705421100,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705422296,GEAR,Estimated gear 1 → 2
1786705423500,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705423500,ZONE,stft WARN → GOOD (NORMAL)
1786705424525,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786705426881,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705426881,CHARGE,Charging problem ended
1786705428715,GEAR,Estimated gear 2 → 1
1786705430629,CHARGE,Charging problem began (ALT WEAK)
1786705431508,CHARGE,Charging problem ended
1786705433635,CHARGE,Charging problem began (ALT WEAK)
1786705436968,GEAR,Estimated gear 1 → 2
1786705441110,GEAR,Estimated gear 2 → 3
1786705443866,GEAR,Estimated gear 3 → 2
1786705444725,GEAR,Estimated gear 2 → 3
1786705453082,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705455115,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786705455115,ZONE,battery CRITICAL → WARN (LOW CHARGE)
1786705455115,CHARGE,Charging problem ended
1786705457450,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786705457450,CHARGE,Charging problem began (WEAK CHARGE)
1786705458266,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786705460152,CHARGE,Charging problem ended
1786705463098,GEAR,Estimated gear 3 → 2
1786705463098,CHARGE,Charging problem began (ALT WEAK)
1786705465871,GEAR,Estimated gear 2 → 1
1786705466597,GEAR,Estimated gear 1 → 2
1786705470871,GEAR,Estimated gear 2 → 3
1786705470871,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705471658,ZONE,stft WARN → GOOD (NORMAL)
1786705476176,ZONE,battery CRITICAL → WARN (ELD LOW)
1786705476176,CHARGE,Charging problem ended
1786705476726,ZONE,battery WARN → GOOD (ELD IDLE)
1786705477883,ZONE,battery GOOD → WARN (ELD LOW)
1786705478813,ZONE,battery WARN → ELEVATED (IDLE LOW)
1786705480224,GEAR,Estimated gear 3 → 2
1786705480224,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786705480224,CHARGE,Charging problem began (ALT WEAK)
1786705480618,GEAR,Estimated gear 2 → 1
1786705481168,GEAR,Estimated gear 1 → 2
1786705484050,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705484992,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705486084,ZONE,stft WARN → GOOD (NORMAL)
1786705492675,GEAR,Estimated gear 2 → 3
1786705492675,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705495761,GEAR,Estimated gear 3 → 4
1786705498956,GEAR,Estimated gear 4 → 3
1786705501374,CHARGE,Charging problem ended
1786705503353,ZONE,stft WARN → GOOD (NORMAL)
1786705504554,CHARGE,Charging problem began (ALT WEAK)
1786705505689,GEAR,Estimated gear 3 → 1
1786705506592,GEAR,Estimated gear 1 → 2
1786705507547,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786705510023,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705511035,CHARGE,Charging problem ended
1786705512665,GEAR,Estimated gear 2 → 1
1786705513627,CHARGE,Charging problem began (ALT WEAK)
1786705518167,GEAR,Estimated gear 1 → 2
1786705520958,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705521737,GEAR,Estimated gear 2 → 4
1786705521737,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786705521737,CHARGE,Charging problem ended
1786705522705,GEAR,Estimated gear 4 → 3
1786705522705,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705522705,CHARGE,Charging problem began (ALT WEAK)
1786705523754,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705523754,CHARGE,Charging problem ended
1786705530567,GEAR,Estimated gear 3 → 2
1786705531614,GEAR,Estimated gear 2 → 1
1786705531614,ZONE,stft WARN → GOOD (NORMAL)
1786705531614,CHARGE,Charging problem began (ALT WEAK)
1786705533587,GEAR,Estimated gear 1 → 2
1786705534489,CHARGE,Charging problem ended
1786705535434,GEAR,Estimated gear 2 → 1
1786705537232,CHARGE,Charging problem began (ALT WEAK)
1786705541828,CHARGE,Charging problem ended
1786705542548,CHARGE,Charging problem began (ALT WEAK)
1786705546136,GEAR,Estimated gear 1 → 2
1786705547167,ZONE,stft GOOD → ELEVATED (RICH)
1786705547167,CHARGE,Charging problem ended
1786705550455,ZONE,stft ELEVATED → GOOD (NORMAL)
1786705551480,GEAR,Estimated gear 2 → 1
1786705551480,CHARGE,Charging problem began (ALT WEAK)
1786705555847,GEAR,Estimated gear 1 → 2
1786705555847,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705557909,ZONE,stft WARN → GOOD (NORMAL)
1786705558855,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705558855,CHARGE,Charging problem ended
1786705559731,GEAR,Estimated gear 2 → 1
1786705559731,ZONE,stft WARN → GOOD (NORMAL)
1786705559731,CHARGE,Charging problem began (ALT WEAK)
1786705560531,GEAR,Estimated gear 1 → 2
1786705561466,CHARGE,Charging problem ended
1786705564113,GEAR,Estimated gear 2 → 1
1786705564113,CHARGE,Charging problem began (ALT WEAK)
1786705569274,GEAR,Estimated gear 1 → 2
1786705580551,GEAR,Estimated gear 2 → 3
1786705583898,GEAR,Estimated gear 3 → 4
1786705583898,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705585724,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786705586748,CHARGE,Charging problem ended
1786705587630,GEAR,Estimated gear 4 → 3
1786705587630,CHARGE,Charging problem began (ALT WEAK)
1786705597687,GEAR,Estimated gear 3 → 4
1786705597687,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705597687,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705602408,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705602408,ZONE,stft WARN → GOOD (NORMAL)
1786705604469,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786705605659,GEAR,Estimated gear 4 → 3
1786705607639,GEAR,Estimated gear 3 → 2
1786705608849,GEAR,Estimated gear 2 → 3
1786705610832,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705613768,ZONE,stft WARN → GOOD (NORMAL)
1786705614907,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705615858,ZONE,stft WARN → GOOD (NORMAL)
1786705618802,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786705621093,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705623378,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705623378,CHARGE,Charging problem ended
1786705624306,ZONE,stft WARN → GOOD (NORMAL)
1786705625429,GEAR,Estimated gear 3 → 4
1786705626554,GEAR,Estimated gear 4 → 1
1786705628144,CHARGE,Charging problem began (ALT WEAK)
1786705633470,GEAR,Estimated gear 1 → 2
1786705633470,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705634787,ZONE,stft WARN → GOOD (NORMAL)
1786705641320,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786705642258,GEAR,Estimated gear 2 → 3
1786705642258,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786705643391,GEAR,Estimated gear 3 → 2
1786705645678,CHARGE,Charging problem ended
1786705648070,GEAR,Estimated gear 2 → 1
1786705648070,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705655288,ZONE,stft WARN → GOOD (NORMAL)
1786705717128,CHARGE,Charging problem began (ALT WEAK)
1786705721826,ZONE,battery CRITICAL → WARN (LOW CHARGE)
1786705721826,CHARGE,Charging problem ended
1786705722847,ZONE,battery WARN → GOOD (CHARGING OK)
1786705727116,GEAR,Estimated gear 1 → 2
1786705727117,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705728154,ZONE,stft WARN → GOOD (NORMAL)
1786705729337,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705731879,GEAR,Estimated gear 2 → 3
1786705733057,GEAR,Estimated gear 3 → 2
1786705734190,GEAR,Estimated gear 2 → 3
1786705734190,ZONE,stft WARN → GOOD (NORMAL)
1786705736482,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705740208,GEAR,Estimated gear 3 → 4
1786705742508,ZONE,stft WARN → GOOD (NORMAL)
1786705744872,ZONE,battery GOOD → WARN (LOW CHARGE)
1786705746157,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786705746157,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705746157,CHARGE,Charging problem began (WEAK CHARGE)
1786705747257,ZONE,stft WARN → GOOD (NORMAL)
1786705749477,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786705749477,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705750666,GEAR,Estimated gear 4 → 5
1786705754178,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705760083,ZONE,battery CRITICAL → WARN (LOW CHARGE)
1786705760083,CHARGE,Charging problem ended
1786705761194,ZONE,battery WARN → GOOD (CHARGING OK)
1786705762226,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786705763178,GEAR,Estimated gear 5 → 4
1786705764837,ZONE,battery GOOD → WARN (LOW CHARGE)
1786705766809,GEAR,Estimated gear 4 → 3
1786705766810,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786705766810,CHARGE,Charging problem began (WEAK CHARGE)
1786705767768,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786705770724,ZONE,stft WARN → GOOD (NORMAL)
1786705772923,GEAR,Estimated gear 3 → 4
1786705772923,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705774030,ZONE,stft WARN → GOOD (NORMAL)
1786705776410,GEAR,Estimated gear 4 → 5
1786705776410,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705778564,ZONE,stft WARN → GOOD (NORMAL)
1786705803667,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705807390,ZONE,stft WARN → GOOD (NORMAL)
1786705825824,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705826693,ZONE,stft WARN → GOOD (NORMAL)
1786705827647,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705835210,ZONE,stft WARN → GOOD (NORMAL)
1786705838567,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705841101,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786705843249,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786705848862,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705849740,ZONE,stft WARN → GOOD (NORMAL)
1786705850840,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705857337,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786705871354,ZONE,stft WARN → GOOD (NORMAL)
1786705873095,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705876522,ZONE,stft WARN → GOOD (NORMAL)
1786705903170,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705904436,ZONE,stft WARN → GOOD (NORMAL)
1786705934915,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705936104,ZONE,stft WARN → GOOD (NORMAL)
1786705938199,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786705939080,ZONE,stft WARN → GOOD (NORMAL)
1786706036240,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786706037592,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786706037592,ZONE,stft WARN → GOOD (NORMAL)
1786706040061,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786706041102,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786706042176,ZONE,stft WARN → GOOD (NORMAL)
1786706046005,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786706047093,ZONE,stft WARN → GOOD (NORMAL)
1786706048138,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786706049270,ZONE,stft WARN → GOOD (NORMAL)
1786706061587,ZONE,stft GOOD → WARN (SLIGHT LEAN)
1786706062631,ZONE,stft WARN → GOOD (NORMAL)
1786706101411,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786706102519,ZONE,stft WARN → GOOD (NORMAL)
1786706114968,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786706114968,ZONE,map GOOD → WARN (LOW VAC?)
1786706116152,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786706116152,ZONE,map WARN → GOOD (LIGHT LOAD)
